Date,5375,5600,6400,6600,6775,6800,6825,6850,6875,6900,6925,6950,6975,7000,7025,7050,7075,7100,7125,7150,7175,7200,7225,7250,7275,7300,7325
28/06/2018,2129.5,1911.5,1156.5,977.5,826,805,784,763.5,743,722.5,702,682,662,642.5,623,603.5,584.5,565.5,547,528.5,510,492.5,474.5,457.5,440,423.5,407
29/06/2018,2178.5,1960,1201,1020,866.5,845,824,802.5,781.5,760.5,740,719.5,699,679,659,639,619.5,600,580.5,561.5,543,524.5,506,488,470.5,453,435.5
02/07/2018,2076.5,1859,1108.5,931.5,782.5,762,741.5,721,700.5,680.5,661,641,621.5,602.5,583.5,564.5,546,527.5,509.5,491.5,474,456.5,439.5,423,406.5,390,374.5
03/07/2018,2100,1882,1127,948,797.5,776.5,755.5,735,714,694,673.5,653.5,634,614.5,595,575.5,556.5,538,519.5,501.5,483.5,465.5,448,431,414,397.5,381.5
04/07/2018,2085,1867,1112.5,933.5,783,762,741,720.5,700,679.5,659.5,639.5,620,600.5,581,562,543,524.5,506,488,470,452.5,435,418,401.5,385,369
05/07/2018,2117,1898.5,1141,961,808.5,787.5,766.5,745.5,724.5,704,683.5,663,643,623,603.5,584,565,546,527,508.5,490,472,454.5,437,420,403,386.5
06/07/2018,2121,1901.5,1142,961.5,808.5,787.5,766,745,724,703.5,683,662.5,642.5,622.5,603,583.5,564,545,526,507.5,489.5,471,453.5,436,418.5,402,385
09/07/2018,2204.5,1985,1218.5,1034.5,878,856,834.5,812.5,791,769.5,748.5,727.5,706.5,686,665,645,624.5,604.5,585,565.5,546,527,508.5,490,471.5,453.5,436
10/07/2018,2207.5,1987,1218.5,1033,875,853,831,809,787.5,766,744.5,723,702,681,660.5,639.5,619.5,599,579,559.5,540,520.5,501.5,482.5,464,446,428
11/07/2018,2107,1887.5,1125,942.5,788,766.5,745,724,703,682,661,640.5,620.5,600,580,560.5,541,522,503,484,465.5,447.5,429.5,412,395,378,361.5
12/07/2018,2165.5,1945,1178,993.5,837,815,793,771.5,750,728.5,707.5,686.5,665.5,645,624.5,604,584,564.5,544.5,525.5,506,487.5,469,450.5,432.5,415,397.5
13/07/2018,2175.5,1955,1186,1001,844,822,800.5,778.5,757,735.5,714.5,693,672.5,651.5,631,610.5,590.5,570.5,551,531.5,512.5,493.5,475,456.5,438.5,420.5,403
16/07/2018,2108,1888,1121.5,938.5,783.5,762,740.5,719,698,677,656,635.5,615,595,575,555,535.5,516.5,497.5,478.5,460,442,424,406.5,389,372,355.5
17/07/2018,2143.5,1923.5,1155,970.5,814,792,770.5,749,727.5,706,685,664,643.5,623,602.5,582.5,562.5,543,523.5,504.5,485.5,467,448.5,430.5,412.5,395.5,378
18/07/2018,2187,1966,1193.5,1007,848.5,826.5,804.5,782.5,760.5,739,717.5,696,675,654,633,612.5,592,572,552,532,512.5,493.5,474.5,456,437.5,419.5,402
19/07/2018,2195.5,1974.5,1202.5,1016,857,835,812.5,790.5,769,747,725.5,704,683,662,641,620.5,600,579.5,559.5,540,520,501,482,463,444.5,426.5,408.5
20/07/2018,2187,1966.5,1194.5,1008.5,850,828,806,784,762,740.5,719,697.5,676.5,655.5,634.5,614,593.5,573.5,553.5,533.5,514,495,476,457.5,439,421,403
23/07/2018,2164.5,1943.5,1172,986.5,828.5,806.5,784.5,762.5,741,719.5,698,676.5,655.5,635,614,593.5,573.5,553.5,533.5,514,495,475.5,457,438.5,420.5,402.5,385
24/07/2018,2229,2008,1233,1045,884.5,862,839.5,817,795,773,751,729.5,707.5,686,665,644,623,602,581.5,561.5,541.5,521.5,502,482.5,463.5,445,426.5
25/07/2018,2163,1942.5,1171.5,985.5,827.5,805.5,783.5,761.5,739.5,718,696.5,675.5,654.5,633.5,613,592.5,572,552,532,512.5,493.5,474.5,455.5,437,419,401,383.5
26/07/2018,2179,1958,1185,998.5,839.5,817,795,773,751,729,707.5,686,665,644,623,602.5,582,561.5,541.5,521.5,502,483,464,445,426.5,408.5,391
27/07/2018,2213,1992,1217,1029.5,869,846.5,824,802,780,758,736,714,692.5,671.5,650,629,608.5,587.5,567,547,527,507.5,488,469,450,431.5,413
30/07/2018,2210,1988.5,1214.5,1027,867,845,822.5,800.5,778,756.5,734.5,713,691.5,670,649,628,607.5,586.5,566.5,546.5,526.5,506.5,487.5,468,449.5,431,412.5
31/07/2018,2270.5,2049,1272.5,1084,922.5,900,877.5,855,832.5,810,788,766,744,722.5,701,679.5,658,637,616.5,595.5,575,555,535,515,495.5,476.5,457.5
01/08/2018,2158.5,1937.5,1167,981,823,801,779,757,735.5,714,692.5,671.5,650,629.5,608.5,588.5,568,548,528,508.5,489.5,470.5,451.5,433.5,415,397.5,380
02/08/2018,2088,1867.5,1100.5,916.5,761,739.5,718,696.5,675.5,654.5,633.5,613,592.5,572.5,552.5,532.5,513,494,475,456.5,438,420,402,384.5,367.5,350.5,334
03/08/2018,2173.5,1952.5,1179.5,992.5,833.5,811,789,766.5,745,723,701.5,680,658.5,637.5,616.5,596,575.5,555,535,515,495.5,476.5,457.5,438.5,420,402,384
06/08/2018,2168.5,1947.5,1174,987.5,828,806,783.5,761.5,739.5,718,696.5,675,653.5,632.5,611.5,591,570.5,550,530,510,490.5,471.5,452,433.5,415,397,379
07/08/2018,2234,2012.5,1235.5,1046.5,884.5,862,839.5,816.5,794.5,772,750,728,706,684.5,662.5,641.5,620,599,578.5,558,537.5,517.5,497.5,478,458.5,439.5,420.5
08/08/2018,2281,2059.5,1282,1092.5,930,907.5,884.5,862,839.5,817,794.5,772.5,750,728,706.5,685,663.5,642,621,600,579,558.5,538.5,518,498.5,479,459.5
09/08/2018,2291.5,2070,1291.5,1101.5,938.5,915.5,892.5,869.5,847,824.5,802,779.5,757,735,713,691.5,669.5,648,627,606,585,564,543.5,523.5,503.5,483.5,464
10/08/2018,2216.5,1996,1224,1036.5,876.5,854,832,809.5,787.5,765.5,743.5,721.5,700,678.5,657,636,615,594.5,574,553.5,533,513.5,493.5,474,455,436,417.5
13/08/2018,2200.5,1980,1209.5,1023,864,841.5,819,797,775,753,731.5,710,688.5,667,646,625,604,583.5,563,543,523,503.5,484,465,446,427.5,409
14/08/2018,2174,1953.5,1183.5,998,839.5,817,795,773,751,729.5,708,686.5,665,644,623,602.5,581.5,561.5,541.5,521.5,501.5,482.5,463,444,425.5,407.5,389.5
15/08/2018,2032.5,1813.5,1053.5,873,721,699.5,678.5,657.5,637,616.5,596,576,556,536.5,517,498,479,460.5,442,424,406,388.5,371.5,354.5,338,322,306
16/08/2018,2129.5,1909.5,1140.5,955.5,798,776,754.5,732.5,711,689.5,668.5,647,626,605.5,585,564.5,544.5,524.5,505,485.5,466.5,447.5,429,410.5,392.5,375,357.5
17/08/2018,2118,1897.5,1128.5,943.5,786,764,742,720.5,699,677.5,656.5,635,614.5,593.5,573,553,532.5,513,493.5,474,455,436,417.5,399.5,382,364.5,347
20/08/2018,2163.5,1942.5,1168,980.5,820.5,798,776,753.5,731.5,709.5,688,666,644.5,623.5,602.5,581.5,560.5,540.5,520,500,480,460.5,441.5,422.5,404,385.5,368
21/08/2018,2136,1914.5,1140,952.5,792.5,770,747.5,725.5,703.5,681.5,660,638.5,617,596,575,554,533.5,513,493,473.5,453.5,434.5,415.5,397,378.5,360.5,343
22/08/2018,2142.5,1921,1146,958.5,798.5,776,753.5,731.5,709.5,687.5,665.5,644,622.5,601.5,580.5,559.5,539,518.5,498.5,478.5,459,439.5,420.5,402,383.5,365.5,348
23/08/2018,2130,1909,1133.5,946,786,764,741.5,719.5,697.5,675.5,654,632.5,611,590,569,548,527.5,507.5,487.5,467.5,448,429,410,391.5,373.5,355.5,338
24/08/2018,2148.5,1927,1150,961.5,801,778.5,756,733.5,711.5,689,667.5,645.5,624,602.5,581.5,560.5,539.5,519,499,479,459,439.5,420.5,401.5,383,365,347
27/08/2018,2148.5,1927,1150,961.5,801,778.5,756,733.5,711.5,689,667.5,645.5,624,602.5,581.5,560.5,539.5,519,499,479,459,439.5,420.5,401.5,383,365,347
28/08/2018,2192,1970,1190.5,1001,839,816,793.5,770.5,748,726,703.5,681.5,660,638,616.5,595,574,553,532.5,512,491.5,471.5,452,432.5,413.5,394.5,376
29/08/2018,2127.5,1906,1129.5,941.5,781,758.5,736.5,714,692,670,648.5,627,605.5,584.5,563.5,542.5,522,502,482,462,442.5,423.5,404.5,386,368,350,332.5
30/08/2018,2078.5,1857,1083,896.5,738,716,694,672.5,650.5,629,608,587,566,545.5,525,504.5,485,465,445.5,426.5,408,389.5,371.5,353.5,336,319,302.5
31/08/2018,1996,1775,1005.5,822,667.5,646,624.5,603.5,583,562,541.5,521.5,501.5,482,462.5,443,424.5,406,387.5,369.5,352,335,318,301.5,285.5,270,255
